ou_mean,ou_std,ITS4_V_num_-200_0,ITS4_V_mean_-200_0,ITS4_V_median_-200_0,ITS4_V_num_-200_-70,ITS4_V_mean_-200_-70,ITS4_V_median_-200_-70,ITS4_V_num_-70_-50,ITS4_V_mean_-70_-50,ITS4_V_median_-70_-50,ITS4_V_num_-50_0,ITS4_V_mean_-50_0,ITS4_V_median_-50_0
0.001578947368421,0.0011842105263157,318553,-70.91339747557741,-69.20089448215242,146508,-79.01207881066765,-77.97607099513712,169041,-64.56412485168349,-65.06544483989744,3004,-33.218919637447065,-37.76946696780428
0.0001052631578947,0.0023684210526315,319869,-83.65727638145654,-83.65738982057051,297975,-84.98783311872755,-84.46850397129384,21636,-65.94433767866461,-66.74026265959533,258,-32.356880975535475,-36.593564838823724
0.0019473684210526,0.001578947368421,317259,-73.3004898932856,-73.62190539668515,194006,-80.30723403456365,-80.43669698575869,117555,-63.68348484597135,-64.3766423071437,5698,-33.141947328216084,-37.63724253249495
0.001578947368421,0.0043421052631578,316754,-79.87772011523955,-80.5618482938087,245903,-85.44113757094952,-84.41219819226734,64140,-63.451395512359554,-64.47048067907666,6711,-33.0178508583883,-37.48671612426873
0.0012105263157894,0.0,319996,-69.49969300036012,-69.4996930254077,0,,,319996,-69.49969300036012,-69.4996930254077,0,,
0.0001052631578947,0.001578947368421,319996,-83.62262538496026,-83.59754801311945,315636,-83.83960616637785,-83.70100882691476,4360,-67.91461026488847,-68.63176254108922,0,,
-0.001,0.0043421052631578,319552,-94.63441266835781,-94.59867418970107,303548,-96.31922780975519,-95.55007667570734,15114,-64.4495109606359,-65.52664085436369,890,-32.60333162299817,-36.950951705543254
0.0002894736842105,0.001578947368421,319985,-81.39294164846946,-81.3619532298335,308924,-81.88775766997388,-81.6269993166085,11039,-67.63963027530048,-68.20367219790914,22,-34.22292442909995,-38.36645605286014
0.0017631578947368,0.0011842105263157,317929,-71.77095148337106,-70.28433991392183,162210,-80.13696983737862,-80.3691032225893,151392,-63.9105237872855,-64.38997146947412,4327,-33.165458662068126,-37.84554705593632
0.0021315789473684,0.0055263157894736,315581,-79.90368820241069,-80.54739813451333,239542,-86.45771850142069,-85.11373259387912,66500,-62.96765883386765,-63.885297091720034,9539,-33.38732664697025,-38.05213376430947
